player_id,goals,red_cards,player_club_id,competition_id,matches
221958,94,1,"338,18303,157,294,2282,1049,683,1041","UKRP,ELQ,UKR1,BE1,EL,CLQ,PO1,CL,POCP,ECLQ,ES1,CDR,GR1,GRP,FR1",307
221968,1,0,475,BE1,2
221986,0,0,"142,681,16795,1108","CDR,ES1",34
221992,12,2,"3725,2698","RU1,RUP",189
222024,3,0,"2262,987,1220,2999","FAC,SC1",14
222079,41,0,"6996,18303,23611,26459,2740","UKR1,UKRP,ECLQ",197
222108,11,0,"899,1241","FAC,SC1,SFA",68
222119,0,0,2425,"POCP,PO1",16
222124,0,0,"173,22110",DKP,5
222148,7,0,465,"SC1,SFA",58
222209,0,0,"398,1148,2441","IT1,CIT,SCI,EL,CL,FAC,GB1,ECLQ,GR1,GRP",274
222223,4,0,"669,2722,10625","ELQ,IT1,CIT,CLQ,CL",32
222275,0,0,306,"NL1,NLP",12
222320,4,1,"1101,121,403","ELQ,RU1,RUP,NL1,NLP,EL",138
222332,0,0,10484,TR1,9
222385,0,0,14162,FIWC,2
222556,11,0,"6418,3385","GR1,GRP",49
222571,0,0,1050,"EL,ES1,CDR",10
222598,1,0,441,"GR1,GRP",25
222608,0,0,"11282,833",TR1,32
222632,0,0,204,BE1,1
222636,0,0,244,EL,1
222642,0,0,498,BE1,1
222669,0,0,14162,FIWC,3
222686,2,1,"5776,865,3999,443,6992","DKP,DK1,CL,GRP,GR1,UKR1",51
222740,1,0,465,SC1,11
222805,9,0,"3329,3302,232","PO1,ES1,RUP,RU1",128
222813,14,0,"31,603,44,720,2441","GB1,CLQ,CL,FAC,L1,DFB,PO1,POCP,POSU,EL,GR1,GRP",198
222825,3,0,"669,306","CLQ,NL1,NLP",31
222830,1,1,"499,798,669","ELQ,NL1,NLP",27
222838,0,0,3205,TR1,2
222855,1,0,"410,3557","CIT,IT1,FIWC",79
222859,34,2,"347,969,33,995","FR1,DFB,L1,EL",243
222876,30,0,"1101,306,1421,3840","ELQ,NL1,NLP,FR1,TR1,EL",205
222972,2,0,"1053,1063,5724","DK1,DKP",51
222977,10,0,"369,678,126","DKP,DK1,ELQ,TR1",188
223025,0,1,"126,868,44006,820",TR1,200
223029,28,1,"1075,2995,3325,3329","POCP,PO1,ELQ,EL",136
223030,1,0,14589,RU1,11
223032,0,0,1053,DKP,2
223047,5,0,"989,124,903","FAC,SFA,SC1,ELQ,GB1",36
223050,3,0,"2999,1191","SC1,SFA",77
223053,2,0,"367,16795,683,3060","ES1,CDR,ELQ,GR1,EL,GRP",173
223058,0,0,2741,"RUP,RU1",20
223068,10,0,472,"ES1,CDR",89
223073,0,0,"1532,5358","CDR,ES1",6
223197,0,0,1109,"ELQ,ECLQ",8
223225,8,0,"1435,403,3371","NL1,NLP,FAC",85
223263,2,0,"371,2578","SC1,SFA,EL",44
223283,0,0,"21957,3985","GRP,GR1",15
223319,0,0,6994,UKR1,11
223367,13,0,"687,234,294,3440","ECLQ,NL1,NLP,PO1,CL,POCP,POSU,EL,KLUB,CLQ,FIWC",223
223405,1,0,"202,1283","NL1,NLP",53
223431,0,1,43,"SC1,SFA",25
223441,0,0,273,FR1,1
223522,0,0,"3426,5776","DKP,DK1,ELQ",91
223560,6,0,"1244,265","ES1,CDR,ELQ,GR1,GRP",41
223572,2,0,127,"DFB,L1",33
223628,0,0,2451,"SC1,SFA",4
223717,0,0,6170,ECLQ,6
223725,76,1,"131,1049,1108,368,3709,472,1244","ES1,CL,CDR,SUC,KLUB,EL",341
223779,0,0,"1531,2477","ES1,UKR1",6
223781,0,0,940,ES1,1
223801,0,0,524,TR1,12
223849,0,0,1268,"NL1,NLP",4
223864,0,0,"496,2722","CLQ,CIT",4
223870,0,0,653,"GRP,GR1",7
223890,0,0,"714,1533","ES1,CDR",39
223917,3,0,2420,"PO1,EL,POCP",12
223920,1,0,"1506,1044","TR1,ECLQ",13
223967,22,0,"23826,27,3383","DFB,L1,CL,EL,ELQ,DFL,KLUB,FIWC",328
223971,0,0,"43,3001,1191","SC1,SFA",14
223972,0,0,"1421,206","FR1,DK1,DKP,ECLQ",84
223974,10,0,"533,1025,800,1047,39,3383","EL,L1,DFB,CL,IT1,CIT,FIWC",253
223977,1,0,6912,"PO1,POCP",36
223979,8,0,"82,23826,3383","L1,EL,DFB,ELQ,CL,DFL,FIWC",192
224001,0,0,"1435,500","NL1,NLP",12
224044,0,0,380,CIT,2
224088,39,0,"252,371,244,152","IT1,CIT,CLQ,SC1,CL,SFA,EL,ELQ,FR1,TR1",261
224098,0,0,940,CDR,1
224164,6,0,"39097,26459","UKR1,UKRP",64
224256,15,1,"306,234,3205,449,2832,1304","NL1,NLP,NLSC,EL,CL,TR1",195
224363,0,0,6676,"GR1,GRP",4
224458,3,0,"3426,3062","DK1,ELQ,DKP,GR1,GRP",49
224662,0,0,2414,"DK1,DKP",4
224672,13,0,"7179,1283,496,1091","POCP,PO1,NL1,NLP,CLQ,EL,GR1",111
224677,0,0,1301,PO1,9
224691,5,0,"475,157,601",BE1,37
224736,1,1,"2783,16247,23611","UKR1,UKRP",66
224774,0,0,2448,CDR,1
224852,2,1,"1301,1085,2423","PO1,POCP",121
224871,0,0,170,ECLQ,5
224878,0,1,"2424,1301","POCP,PO1",82
224884,18,1,"65,167,631,33,1421,237,1091,1032,3441","DFB,L1,CL,GB1,FAC,EL,FR1,ES1,CDR,GR1,GRP,ECLQ,CLQ,ELQ,FIWC",232
224892,0,0,"206,1177","DK1,DKP,ELQ",26
224947,1,0,58,BE1,5
225003,0,0,5771,"CLQ,ECLQ",6
225004,15,0,"40,618,2698","EL,FR1,ELQ,RU1,RUP",136
225015,1,0,"5358,2687","ES1,CDR",57
225020,35,0,"418,1041,368,1108","ES1,CDR,CL,FR1,EL,SUC,KLUB",155
225043,1,1,"5724,269","DK1,L1",14
225055,6,0,"1420,607,255","FR1,IT1,ECLQ,ELQ",24
225077,0,0,1241,"SC1,SFA",32
225078,4,0,"272,129,5724","ELQ,DFB,DK1,DKP",12
225083,17,0,"1162,1003,631,36","FR1,GB1,FAC,GBCS,CL,EL,USC,KLUB,TR1",347
225119,3,1,"3325,3336,1301,982","PO1,POCP",80
225122,65,1,"294,583,1049,543,1050,681","PO1,POCP,POSU,CL,FR1,FRCH,ES1,CDR,EL,GB1,FAC,CGB",379
225151,7,0,"7378,7179,4294,110302","PO1,POCP",115
225158,1,0,1301,"PO1,POCP",13
225161,27,0,"720,543,1114,3300","PO1,CL,POCP,EL,GB1,FAC,ELQ,KLUB,FIWC",260
225165,1,0,"2424,238","PO1,CLQ",36
225236,16,0,"2795,2553","SFA,SC1,ELQ,ECLQ",107
225335,3,2,"162,398,1075,19789","CL,FR1,CLQ,EL,IT1,CIT,SCI,PO1,POCP,TR1",157
225339,29,0,"610,1269,1078,317,669,2381","NLP,NL1,FAC,ECLQ,TR1",162
225360,0,0,903,"SC1,SFA",30
225393,11,1,"2999,903,465","SC1,SFA,ECLQ",262
225431,11,0,"385,653","NL1,NLP,GR1,GRP",67
225452,19,0,"281,371,12321,1123,641,289,337","GB1,SC1,SFA,CLQ,CL,ES1,CDR,FAC,CGB",101
225462,2,0,"142,3368,2687","ES1,CDR",110
225477,1,0,2995,"PO1,POCP",13
225536,0,0,6890,"ELQ,TR1",2
225557,1,0,1186,"RU1,RUP",9
225569,31,0,354,"BE1,BESC,EJPL",162
225591,6,0,"7918,995","ELQ,FR1",13
225593,29,0,"3709,1533,1531,714","CDR,ES1",163
225632,0,0,"6996,48332,53646,87883","UKRP,UKR1",31
225657,15,0,"418,60,3383","CDR,ELQ,DFB,L1,EL,FIWC",260
225676,1,0,1109,"ECLQ,ELQ",14
225693,38,0,"418,162,31,3439","ES1,FR1,CL,CLQ,EL,FRCH,GB1,FAC,GBCS,USC,FIWC",422
225716,10,0,"610,1435,133","NL1,NLP",30
225742,2,1,"982,6418,2425","PO1,POCP,ELQ,GR1,GRP",113
225744,83,0,"1270,370,465,1519,41274,43,3380","SFA,SC1,BE1,ELQ,ECLQ,FIWC",212
225770,0,0,6912,POCP,1
225819,0,0,1075,"PO1,EL,POCP",4
225823,0,0,239,ECLQ,2
225873,14,0,"1038,416,120","CIT,IT1,TR1",299
225874,0,0,6195,IT1,1
225886,1,0,"235,990","NL1,NLP,FAC",16
225955,0,0,22110,DK1,17
225961,3,0,"8818,41231","ELQ,RU1,RUP",19
225963,3,0,"410,589","IT1,CIT,TR1",52
225984,26,3,"336,3325,4,984","EL,PO1,POCP,L1,DFB,GB1,FAC",107
226005,0,0,1531,"ES1,CDR",3
226006,4,2,"16795,410,265,2441","ES1,CIT,GRP,GR1,ELQ,EL",100
226009,2,1,41,"L1,DFB",43
226012,0,0,"368,3709","CDR,EL,ES1,CL",337
226014,0,0,"2740,55686,49364","UKR1,UKRP",27
226024,0,0,1269,"NL1,NLP",14
226025,9,0,"12,6574,252,8970,1047,1390","IT1,ELQ,EL,CIT",124
226026,4,0,"1435,317","NL1,NLP",119
226049,0,0,"2553,762,370,2288,989,31","SFA,SC1,FAC,GB1,CGB",39
226065,1,0,599,ECLQ,2
226070,0,0,"419,1184","CLQ,BE1,EL",8
226073,0,0,"13,1082,350,126,6646","CDR,FR1,CL,ES1,FAC,GB1,CGB,TR1",106
226074,16,1,"131,2448,41,472,5,3057,306,385","CDR,ES1,DFB,L1,EL,BE1,NL1,NLP",180
226080,0,0,"2239,7769","CIT,ECLQ",2
226085,4,0,"610,2921,2293","NL1,IT1,CIT,ECLQ,TR1",56
226093,1,0,"6996,447,2722","UKR1,ELQ,IT1",18
226097,0,0,"44,45457,3446","DFB,L1,CLQ,CL,FIWC",35
226100,0,0,384,NLP,1
226102,1,0,2477,"UKR1,UKRP",13
226118,0,0,496,"CLQ,EL,ELQ",21
226138,16,1,"1465,336,2420,4294","PO1,POCP,CL",128
226141,2,0,1301,"POCP,PO1",27
226146,0,0,133,"NL1,NLP",7
226151,10,0,"3000,465,2759,1241,511","SFA,SC1",162
226155,22,1,"15,1465,3057,1085,7378","EL,PO1,BE1,POCP",147
226169,6,0,"10484,19789,1467","TR1,ELQ",124
226184,0,0,"157,3714","BE1,RU1,RUP",13
226185,0,0,441,"GR1,GRP",24
226194,2,2,"72,29228","DFB,BE1",16
226208,0,0,"23611,9007","UKR1,UKRP",55
226219,0,0,1020,FAC,3
226230,1,0,2995,PO1,10
226261,1,0,"3302,366","ES1,CDR",26
226271,0,0,2293,TR1,1
226273,0,0,417,"FR1,ELQ",6
226276,0,0,995,FR1,4
226288,1,0,"417,601","FR1,BE1",69
226290,0,0,475,BE1,21
226404,0,0,820,TR1,7
226410,0,0,"1044,370","CLQ,ELQ,SC1,SFA",8
226450,26,0,"2817,42,1053,865,601,195","ELQ,L1,DFB,DK1,DKP,ECLQ,BE1",173
226524,27,2,"306,1038,89,252,2239,3440","NL1,NLP,IT1,CIT,L1,EL,DFB,FIWC",342
226793,0,0,540,"CLQ,ELQ",6
226802,1,1,"2671,169,3060,683,10484","GRP,GR1,ELQ,EL,TR1",228
226896,1,0,"1465,1085","PO1,POCP",63
226935,0,0,2759,SC1,4
226958,6,0,"987,6418,868,2503","SFA,SC1,GR1,GRP,TR1,PO1",74
226964,0,0,180,GB1,1
226965,0,0,"180,349","GB1,FAC",4
226968,0,0,180,"FAC,GB1,EL",26
226971,7,2,"972,987","FAC,SC1,SFA,ELQ,ECLQ",108
226973,5,0,"180,1123,164,931","GB1,FAC,ELQ,CGB",165
226978,0,0,"352,2760","FAC,SC1",20
227015,0,0,605,"GR1,ELQ",4
227035,8,1,"144,336,1091,419","CLQ,EL,PO1,GRP,GR1,ELQ,CL",77
227039,26,1,"362,306,1269,16704,468,738","DKP,NL1,NLP,RU1,CLQ,EL,RUP,FR1",240
227075,0,0,1304,"NL1,NLP",23
227081,60,2,"1038,368,398,46,244,537","IT1,SUC,ES1,CL,CDR,CLQ,EL,CIT,SCI,FR1,KLUB",341
227084,1,0,2036,"DFB,L1",81
227085,0,0,33,L1,1
227087,0,0,"4,60","DFB,L1",4
227097,0,0,511,SC1,1
227102,0,0,"33,65","L1,DFB,EL",17
227110,10,1,"44,157,41","L1,EL,DFB,BE1,ELQ,ECLQ",201
227183,4,0,"180,164,337","GB1,FAC",27
227185,0,0,"180,2805","GB1,FAC",5
227199,2,0,"26459,61825","UKR1,UKRP",34
227231,0,0,2700,RU1,3
227239,7,2,157,"BE1,ELQ,EL,CLQ,ECLQ,BESC",135
227240,2,0,995,FR1,72
227314,1,0,982,"PO1,POCP",15
227347,0,0,"208,1025,2919","ELQ,EL,IT1,CIT",27
227352,5,0,"404,235,443","NLP,NL1,DK1,DKP",57
227356,0,0,417,FR1,2
227436,1,0,3325,"PO1,POCP",10
227511,19,0,"8024,68608,35","PO1,POCP,L1",82
227532,8,0,"383,28643,3057,1245","NL1,BE1,EL",122
227534,0,0,29228,BE1,53
227538,1,0,2698,"RU1,RUP",97
227602,0,0,10854,ECLQ,1
227618,12,0,"2999,124,3054,903","SC1,SFA,FAC,ELQ",125
227639,0,0,1467,TR1,20
227676,19,2,"976,3336,589,2293","PO1,POCP,POSU,TR1,ECLQ",199
227685,1,0,1465,POCP,1
227752,0,0,3725,RUP,1
227805,0,0,1049,"ES1,CL,CDR,SUC",122
227873,2,2,"8024,3325","PO1,ELQ,POCP",74
227901,11,0,"1085,2778,865","PO1,POCP,DK1,DKP",39
227938,0,0,47,GR1,1
227954,0,0,367,CDR,1
227961,50,1,"3709,472","ES1,CDR,EL",229
227965,0,0,367,"ES1,CDR",4
227967,0,0,82,L1,1
227974,0,0,18,L1,1
228006,0,0,1100,"ECLQ,CLQ,ELQ,EL",22
228038,0,0,1465,PO1,14
228042,0,0,449,"ECLQ,TR1",14
228087,2,0,4603,"GRP,GR1",17
228206,0,0,524,TR1,28
228253,0,0,2672,GR1,5
228326,1,0,2282,"BE1,ELQ",8
228370,0,0,11,"FAC,CL",2
228405,0,0,36,TR1,1
228424,1,0,"2778,22110","DK1,DKP",40
228433,15,3,"15,720","DFB,L1,CL,CLQ,EL,PO1,POCP",341
228434,0,0,1162,FR1,26
228444,15,1,"1090,1435,234,607,252","NL1,NLP,EL,ELQ,NLSC,CL,ECLQ,IT1,CIT",284
228478,0,0,"1090,133","NL1,NLP",27
228572,20,0,"192,798,3508,306","NL1,NLP,BE1",135
228574,0,0,132,NL1,3
228584,2,0,"472,7077,3999,30120","ES1,CDR,GRP,GR1",144
228604,1,0,398,"IT1,CIT,EL",8
228645,171,0,"1304,1090,82,1132,114,985,533,610","NL1,NLP,ELQ,EL,L1,DFB,CL,GB1,TR1,FAC",452
228658,1,0,1245,BE1,47
228660,0,0,"2700,2698,16704,41231","RU1,RUP,ECLQ",167
228727,0,0,14162,FIWC,3
228750,0,0,10613,"CLQ,ECLQ",5
228761,11,0,"2448,1084,1108,398,331","ES1,CDR,IT1,EL,CIT",162
228791,3,0,987,SC1,14
228818,0,0,1269,"NL1,NLP",4
228846,0,0,"6992,16242","UKR1,UKRP",4
228847,1,1,2477,"UKR1,UKRP",8
228879,3,0,2759,"SC1,SFA",41
228885,34,1,"255,265,3999,3060","ELQ,GR1,GRP,ECLQ",102
228891,0,0,1162,FR1,87
228900,0,0,40,FR1,1
228912,7,1,"2760,3020","SC1,SFA",69
228917,2,1,"5358,3368","ES1,CDR",124
228940,24,1,"2425,1075,11282","PO1,POCP,ELQ,EL,POSU,TR1",261
228942,1,0,"200,1269","NL1,ELQ,NLP",13
228948,14,1,"33,583,379,162","L1,EL,DFB,FR1,CL,FRCH,ECLQ,GB1,FAC,CGB",298
228949,0,0,524,TR1,2
228953,0,0,1426,"NL1,NLP",17
228975,0,0,"41,1041","L1,FR1,EL",18
228999,1,0,995,FR1,6
229004,101,0,"931,371,1041,13","GB1,FAC,CLQ,SC1,CL,SFA,EL,ELQ,FR1,ES1",245
229005,7,3,"162,3508,39,16,583,23826","FR1,BE1,CL,DFB,L1,FRCH",187
229006,37,0,"417,618,3911,18","FR1,EL,DFB,L1",223
229007,0,0,"595,40812","FR1,ECLQ",7
229012,0,0,290,FR1,2
229031,1,0,1177,DK1,5
229032,0,0,1063,DKP,4
229081,0,0,"1096,2503,3582","EL,BE1,POCP,PO1,FIWC",24
229176,2,0,"293,254",DFB,3
229219,0,0,383,NL1,1
229228,13,0,"132,1268","NL1,NLP",135
229263,25,1,"6676,28956,43,34148","ELQ,GR1,GRP,SC1,SFA,CDR",100
229268,5,1,2999,"SC1,SFA",51
229292,0,0,6429,ECLQ,2
229320,1,0,"40090,23611","ELQ,UKR1",15
229604,0,1,"681,969,1050,610,244","ELQ,CDR,ES1,EL,FR1,CL,NLP,NL1,FRCH",379
229616,0,1,1063,DK1,4
229625,1,1,"447,678","ELQ,DK1,DKP",90
229695,8,2,"281,317,2969,10484,512,272","FAC,GB1,NL1,NLP,FR1,TR1,ECLQ",88
229708,0,0,2503,"PO1,POCP",9
229797,2,0,"1053,173","DKP,DK1",40
229798,0,0,16486,CDR,2
229804,12,4,681,"CDR,ES1,EL,CL",312
229812,0,0,"681,13222",CDR,4
229817,57,0,"862,5587,208,1083,868,126","IT1,CIT,ELQ,EL,RUP,RU1,TR1",171
229826,1,0,379,"FAC,GB1,ELQ",7
229853,3,0,"995,3057,290,969","FR1,BE1",104
229854,0,1,"2425,1085","PO1,POCP,ELQ",43
229857,2,1,"126,3060","TR1,GR1,GRP",23
229877,0,0,1114,KLUB,2
229912,0,0,798,"NLP,NL1",2
229949,0,0,979,PO1,1
229970,13,0,"1220,985,1003,164,677,124","FAC,GB1,SC1,CLQ,EL,SFA",71
230014,0,0,19789,TR1,3
230058,0,0,252,"IT1,CIT",17
230066,0,1,1162,FR1,30
230140,1,0,"687,40","ECLQ,FR1",27
230166,3,0,"801,458,1416,1083,501","ELQ,CIT,IT1,FR1,RU1,RUP,CLQ,CL",84
230210,0,0,366,"ES1,CDR",9
230212,12,0,6676,"GR1,GRP",39
230221,2,0,1162,FR1,25
230222,1,0,"940,472","EL,CDR,ES1",13
230336,10,1,"157,206","BE1,ELQ,DK1,DKP,CLQ,EL,ECLQ",109
230361,0,0,2293,TR1,37
230409,0,0,"16245,21957,2477,6993,23611","UKR1,GR1,UKRP",44
230457,3,1,"2420,430,336,683","PO1,POCP,IT1,CIT,EL,GR1,GRP,ECLQ",194
230485,0,0,368,ES1,1
230500,0,0,11495,NLP,1
230536,2,0,"1124,2741","RU1,RUP",62
230541,27,0,"39,762,1533","DFB,L1,EL,GB1,FAC,ES1,CDR",126
230552,12,0,"1025,749,252,5,416,371,121","IT1,CIT,EL,SC1,SFA,RU1,RUP",296
230611,3,0,"1025,4102","CIT,IT1",23
230631,0,0,48325,ECLQ,6
230649,0,0,69752,ECLQ,2
230744,0,0,21586,GRP,1
230746,1,1,"496,589","CLQ,ELQ,EL,TR1",82
230784,29,0,"3302,13,11,1050,3441","ES1,CDR,CL,EL,USC,SUC,GB1,FAC,GBCS,FIWC",415
230818,0,0,60,L1,1
230826,1,0,3522,"IT1,CIT",17
230845,0,0,"239,11127","ELQ,RU1,RUP",8
230895,0,0,"2448,366","CDR,ES1",5
230921,20,0,"10484,3670","TR1,FIWC",149
230929,3,0,"2696,28095,41201","RU1,RUP",62
230937,1,0,1465,"PO1,POCP",21
230946,0,0,"3719,932","RU1,RUP",155
230960,0,0,"1506,3205,2293",TR1,22
230968,5,0,"2441,4602,2671,4603","GR1,GRP",76
230985,5,0,"1096,1184,475","BE1,ELQ,EL,BESC,EJPL",110
231001,0,0,2727,BE1,1
231011,0,0,1147,FR1,1
231025,3,0,2969,FR1,109
231172,18,0,"2671,1091,21957,653","GR1,GRP,ELQ",225
231192,0,0,128,GR1,1
231289,30,0,"2420,720","POCP,PO1,ELQ,CLQ,CL,POSU,EL",287
231306,9,2,"1083,159,5704","RU1,RUP,RUSS,ELQ,CL,AFCN",86
231316,2,0,825,TR1,16
231354,1,0,"159,126,22220,30120","CLQ,TR1,ELQ,GR1",15
231378,5,2,"202,192,200,6574,1090,369","NL1,NLP,ELQ,EL,IT1,DK1",173
231381,0,0,458,"CIT,IT1",10
231387,0,1,"24501,11127,2698","RUP,RU1",109
231471,2,1,"1091,683,169,265,3999,6676","GRP,GR1,EL",197
231572,9,2,"294,131,543,36,3300","POSU,PO1,CL,POCP,SUC,ES1,CDR,GB1,FAC,CLQ,TR1,EL,FIWC",402
231586,1,0,"82,3,80,4,170","L1,DFB,EL,ECLQ",80
231590,0,0,"105,1269","DFB,L1,NL1,NLP",8
231614,8,0,"430,276,294","IT1,EL,PO1,POCP,POSU,CLQ,CL",108
231642,0,0,475,BE1,10
231643,0,0,6676,"ELQ,GRP",2
231650,0,0,"1304,200","NLP,NL1,EL",61
231712,0,0,"3060,1467,589","GR1,TR1",45
231724,2,1,"41231,41201,1124","RU1,RUP,ECLQ",105
231776,0,0,237,CDR,2
231792,2,0,"5219,4603","GR1,GRP",46
231873,5,0,"1186,1083,964,3729,2700,41231","RU1,RUP,CLQ,EL",150
231906,0,0,28956,"GR1,GRP",20
231907,1,0,"2441,3060,47","GR1,GRP",34
231908,1,0,"653,26854","GR1,GRP",9
231916,1,0,"2969,2672","FR1,GR1",17
231932,0,0,4603,"GR1,GRP",15
231941,22,0,"3558,19789","FR1,TR1",79
232015,14,1,"317,235,202","NL1,NLP",57
232068,0,0,"3020,511","SFA,SC1",10
232086,0,0,33438,GRP,1
232088,0,0,"2778,22110","DK1,DKP",11
232093,29,0,"1186,3725,40426,1083,3729,232,3719","RU1,RUP,ELQ,CLQ",225
232096,1,0,979,"PO1,POCP",25
232142,1,0,"605,30120","ECLQ,GR1,GRP",28
232144,12,0,"27,80,89,1245","L1,DFB,BE1",67
232149,0,0,653,"GR1,GRP",13
232219,35,0,"798,1304,119,11688,724,32364","NL1,NLP,ELQ,ECLQ,TR1,FIWC",208
232271,35,1,"1082,180,940,1420,3948,738","FR1,EL,GB1,FAC,ES1,BE1,BESC,CL",264
232320,5,0,79,"L1,DFB,DFL,CL,EL",204
232418,24,0,"255,44,1123,3,276","CLQ,L1,DFB,EL,GB1,FAC,IT1,CIT",242
232454,49,2,"533,15,252,39,3262","L1,DFB,CLQ,EL,CL,IT1,ECLQ,FIWC",350
232463,5,1,"1557,865,79,105","DFB,DK1,CL,DKP,L1",64
232495,0,0,16704,RUP,1
232499,0,0,"317,1304","ELQ,NLP",2
232500,0,1,317,"ELQ,NL1,EL",39
232577,5,0,"2457,4294,110302","POCP,PO1",71
232593,2,0,"5572,4603,3999","GRP,GR1",47
232598,2,0,12438,RU1,16
232612,4,0,6992,"UKR1,UKRP",64
232644,0,0,6992,"UKR1,UKRP",12
232688,0,0,1269,NL1,1
232848,6,1,"2727,475",BE1,111
232854,0,1,667,"FR1,ELQ",17
232859,23,0,"172,995,1096","BE1,FR1,EL",107
232875,0,0,169,GRP,1
232895,12,0,"1160,11282,1420","FR1,TR1",106
232949,0,0,"128,3391","GR1,GRP",3
232964,43,0,"2778,1148,865,989,903","DKP,DK1,CLQ,ELQ,FAC,GB1,SC1,SFA",149
233077,1,0,1245,BE1,18
233082,0,0,1245,BE1,1
233086,0,0,1245,BE1,1
233113,5,0,"524,114,2293,868","TR1,CL",79
233124,3,0,405,GB1,32
233129,4,0,159,"CLQ,CL,EL",19
233141,2,1,"1302,465,3867","FAC,SC1,SFA",45
233264,5,0,"2441,2079,3999,3060","GRP,GR1,ELQ,EL",158
233268,0,0,169,GRP,1
233654,0,0,"332,1627,1038","CIT,IT1",12
233750,0,1,"982,979","PO1,POCP",27
233782,4,0,"1420,279,89","FR1,CLQ,ELQ,EL,DFB,L1,CL",64
233789,8,0,982,"PO1,POCP",45
233998,0,0,"1078,873","FAC,GB1",2
234006,1,0,"6356,969","KLUB,FR1",57
234029,26,0,"89,533","DFB,L1",165
234044,0,0,8024,"PO1,POCP",10
234053,3,0,"2671,3060,441","GRP,GR1,ELQ",80
234124,4,3,"2282,62,3840,924,6676","BE1,CLQ,CL,EL,TR1,GR1,GRP",140
234132,0,0,605,GR1,1
234133,1,0,605,"GR1,GRP",26
234135,3,0,"605,3999","GRP,GR1",33
234137,2,0,605,"GR1,GRP",40
234153,0,0,62,CLQ,3
234161,2,0,2451,SC1,11
234163,0,0,605,GR1,4
234183,1,0,"2414,5716","DK1,DKP",11
234187,0,0,419,EL,3
234189,65,1,"58,29228,10484,405,6890,449,7,3672","BE1,EL,CLQ,TR1,GB1,FAC,ELQ,ECLQ,KLUB,AFCN,FIWC",242
234193,12,5,"2282,29228,601,157,3,1096,354,605,2727","BE1,EL,ELQ,DFB,L1,ECLQ,GR1,GRP,POBE",273
234208,0,0,1465,PO1,9
234237,0,0,"2671,6418,553","GRP,GR1",26
234249,0,0,347,FR1,12
234279,0,0,3349,PO1,1
234286,0,0,18105,"UKR1,UKRP",9
234327,0,0,5219,GR1,1
234375,12,0,"5818,23,39,317,5817","DK1,DFB,L1,NL1,NLP,DKP",52
234449,0,0,"336,8024","PO1,POCP",9
234499,2,0,"29228,979","BE1,POCP,PO1",28
234509,0,0,"610,46,985,449","NL1,EL,CLQ,ELQ,NLP,CL,NLSC,IT1,CIT,SCI,GB1,CGB,FAC,GBCS,TR1",386
234510,0,0,589,TR1,6
234523,73,1,"6574,12,2448,150,252,416,2239,3581","IT1,ES1,CDR,EL,CIT,FIWC",326
234577,0,0,1085,PO1,5
234625,0,0,24,L1,4
234729,0,0,2439,RUP,1
234733,7,2,"1091,653,3385,4603,6676","GR1,ELQ,GRP",91
234752,1,0,982,"PO1,POCP",15
234761,7,1,"6418,3999","GR1,GRP",143
234764,0,0,982,"POCP,PO1",71
234773,0,0,982,PO1,1
234781,51,1,"1041,1132,379,180,252","FR1,CL,FRCH,EL,GB1,ECLQ,CGB,FAC,IT1",299
234787,7,0,982,"PO1,POCP,ELQ",72
234793,0,0,2441,"GR1,GRP",5
234794,3,1,2999,"SC1,SFA",58
234795,6,3,"2999,2760","SC1,SFA",158
234802,29,0,"1160,1095",FR1,154
234803,20,2,"1519,3008,31,3380","SC1,SFA,GB1,FAC,CL,GBCS,USC,KLUB,CGB,EL,FIWC",471
234807,3,0,"379,1072,1426,3008,1053","ELQ,FAC,NL1,NLP,DK1",25
234811,0,0,"982,16795,150,336","POCP,PO1,ES1,CDR,ELQ,EL,ECLQ,CL,POSU",311
234820,2,0,2477,"UKR1,UKRP",12
234850,84,0,"21957,2441,653,1426,371,1091","GR1,GRP,CLQ,EL,CL,ELQ,NL1,NLP,SC1,SFA",238
234868,4,0,"932,2698,3834,3609","RUP,EL,RU1",36
234880,0,0,19,IT1,6
234888,0,1,"7185,6676,2441,605","GR1,GRP,ELQ,EL,CLQ,ECLQ",186
234910,8,0,"1268,1455,132","NL1,NLP",89
234914,1,0,128,"GR1,GRP",12
234918,0,0,2441,"CLQ,GR1,EL,GRP",22
235024,0,0,"2944,39722",TR1,4
235052,0,0,1114,KLUB,1
235108,1,0,"384,1268,385","NLP,NL1",67
235230,3,0,"475,1268","BE1,NL1,NLP",21
235234,3,0,"157,520,798","BE1,NL1",26
235238,0,0,3508,BE1,1
235247,2,0,475,"BE1,EJPL",126
235274,6,0,"1304,41274,385,235","NL1,NLP,BE1",175
235275,13,0,"354,2282,2861,206","BE1,BESC,DK1,ECLQ,DKP",209
235339,4,0,"1083,964,41231","RU1,RUP,RUSS,CL,EL",150
235341,0,0,"964,4128","RU1,RUP",21
235344,0,1,"12054,3729,3719","RUP,RU1",14
235347,0,0,"1008,1083,5411,41231,14589","CLQ,ELQ,RU1,ECLQ,RUP",17
235349,0,0,1186,"RU1,RUP",4
235355,24,1,"2481,19657,5724,865","CLQ,ELQ,DK1,DKP",95
235360,2,0,"1241,2795","SC1,SFA",19
235371,0,0,42,L1,2
