player_id,name,position,sub_position,country_of_citizenship,image_url,goals,assists,red_cards,player_club_id
223068,Tana,Midfield,Attacking Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/223068-1447321766.jpg?lm=1,10.0,10.0,0.0,1.0
223073,Eugeni,Midfield,Attacking Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/223073-1567679621.jpg?lm=1,0.0,0.0,0.0,2.0
223197,Marius Lode,Defender,Centre-Back,Norway,https://img.a.transfermarkt.technology/portrait/header/223197-1657108227.jpg?lm=1,0.0,0.0,0.0,1.0
223225,Dan Crowley,Midfield,Attacking Midfield,England,https://img.a.transfermarkt.technology/portrait/header/223225-1643792898.jpg?lm=1,8.0,13.0,0.0,3.0
223248,Tom Rosenthal,Midfield,Attacking Midfield,Israel,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
223263,Darnell Fisher,Defender,Right-Back,England,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2.0,5.0,0.0,2.0
223283,Walter Figueira,Attack,Centre-Forward,England,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,2.0
223319,Mohamed Slim Ben Othman,Attack,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,1.0,0.0,1.0
223367,Fredrik Aursnes,Midfield,Central Midfield,Norway,https://img.a.transfermarkt.technology/portrait/header/223367-1737497700.jpg?lm=1,13.0,34.0,0.0,4.0
223405,Hilal Ben Moussa,Midfield,Central Midfield,Netherlands,https://img.a.transfermarkt.technology/portrait/header/s_223405_202_2012_1.jpg?lm=1,1.0,0.0,0.0,2.0
223419,Papa Idris,Defender,Centre-Back,Nigeria,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
223424,Sunday Mba,Midfield,Attacking Midfield,Nigeria,https://img.a.transfermarkt.technology/portrait/header/s_223424_2930_2013_06_24_1.jpg?lm=1,0.0,0.0,0.0,0.0
223431,Juwon Oshaniwa,Defender,Left-Back,Nigeria,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,1.0,1.0
223441,Ejike Uzoenyi,Attack,Left Winger,Nigeria,https://img.a.transfermarkt.technology/portrait/header/s_223441_2930_2012_1.jpg?lm=1,0.0,0.0,0.0,1.0
223522,Jeppe Höjbjerg,Goalkeeper,Goalkeeper,Denmark,https://img.a.transfermarkt.technology/portrait/header/223522-1605974844.png?lm=1,0.0,0.0,0.0,2.0
223560,Luciano,Attack,Centre-Forward,Brazil,https://img.a.transfermarkt.technology/portrait/header/223560-1750986922.jpg?lm=1,6.0,5.0,0.0,2.0
223572,Kai Pröger,Attack,Right Winger,Germany,https://img.a.transfermarkt.technology/portrait/header/223572-1657270796.jpg?lm=1,2.0,7.0,0.0,1.0
223628,Dean Ebbe,Attack,Centre-Forward,Ireland,https://img.a.transfermarkt.technology/portrait/header/s_223628_3258_2012_1.jpg?lm=1,0.0,0.0,0.0,1.0
223717,Patrik Johannesen,Midfield,Attacking Midfield,Faroe Islands,https://img.a.transfermarkt.technology/portrait/header/223717-1757765506.jpg?lm=1,0.0,1.0,0.0,1.0
223720,José Aurelio Suárez,Goalkeeper,Goalkeeper,Spain,https://img.a.transfermarkt.technology/portrait/header/223720-1773582778.JPG?lm=1,0.0,0.0,0.0,0.0
223722,Simón Colina,Midfield,Central Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/223722-1533149170.jpg?lm=1,0.0,0.0,0.0,0.0
223725,Munir El Haddadi,Midfield,Attacking Midfield,Morocco,https://img.a.transfermarkt.technology/portrait/header/223725-1687272900.jpg?lm=1,76.0,31.0,1.0,7.0
223735,Iu Ranera,Midfield,Central Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
223779,Mario Arqués,Midfield,Central Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/223779-1503691479.jpg?lm=1,0.0,0.0,0.0,2.0
223781,Néstor Díaz,Goalkeeper,Goalkeeper,Spain,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,1.0
223790,Luke Simpson,Goalkeeper,Goalkeeper,England,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
223801,Ferhad Ayaz,Attack,Left Winger,Sweden,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,1.0
223849,Pawel Cibicki,Attack,Centre-Forward,Sweden,https://img.a.transfermarkt.technology/portrait/header/223849-1620147912.jpg?lm=1,0.0,0.0,0.0,1.0
223861,Piotr Johansson,Defender,Right-Back,Sweden,https://img.a.transfermarkt.technology/portrait/header/223861-1723709486.jpg?lm=1,0.0,0.0,0.0,0.0
223864,Pa Konate,Defender,Left-Back,Guinea,https://img.a.transfermarkt.technology/portrait/header/223864-1613147053.png?lm=1,0.0,0.0,0.0,2.0
223870,Erik Pärsson,Attack,Centre-Forward,Sweden,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,1.0
223881,Anton Andreasson,Midfield,Central Midfield,Sweden,https://img.a.transfermarkt.technology/portrait/header/223881-1481288840.jpg?lm=1,0.0,0.0,0.0,0.0
223888,Javier Burrai,Goalkeeper,Goalkeeper,Ecuador,https://img.a.transfermarkt.technology/portrait/header/223888-1717332653.jpg?lm=1,0.0,0.0,0.0,0.0
223890,Rober Correa,Defender,Right-Back,Spain,https://img.a.transfermarkt.technology/portrait/header/223890-1447228448.jpg?lm=1,0.0,2.0,0.0,2.0
223896,Jesper Gustavsson,Midfield,Defensive Midfield,Sweden,https://img.a.transfermarkt.technology/portrait/header/223896-1760992206.jpg?lm=1,0.0,0.0,0.0,0.0
223908,Ismail Mohamad,Attack,Right Winger,Qatar,https://img.a.transfermarkt.technology/portrait/header/223908-1737911224.jpg?lm=1,0.0,0.0,0.0,0.0
223912,Joel Nilsson,Attack,Right Winger,Sweden,https://img.a.transfermarkt.technology/portrait/header/223912-1653656713.jpg?lm=1,0.0,0.0,0.0,0.0
223917,Sebastián Rincón,Attack,Right Winger,Colombia,https://img.a.transfermarkt.technology/portrait/header/223917-1547405658.png?lm=1,3.0,0.0,0.0,1.0
223920,Adam Ståhl,Defender,Right-Back,Finland,https://img.a.transfermarkt.technology/portrait/header/223920-1526155869.jpg?lm=1,1.0,1.0,0.0,2.0
223954,Christopher Cvetko,Midfield,Central Midfield,Austria,https://img.a.transfermarkt.technology/portrait/header/223954-1755081091.jpg?lm=1,0.0,0.0,0.0,0.0
223957,Paul Gartler,Goalkeeper,Goalkeeper,Austria,https://img.a.transfermarkt.technology/portrait/header/223957-1726050133.jpg?lm=1,0.0,0.0,0.0,0.0
223960,David Gugganig,Defender,Centre-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/223960-1722351421.jpg?lm=1,0.0,0.0,0.0,0.0
223967,Konrad Laimer,Defender,Right-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/223967-1700659266.jpg?lm=1,22.0,41.0,0.0,3.0
223971,Gary Oliver,Midfield,Attacking Midfield,Scotland,https://img.a.transfermarkt.technology/portrait/header/223971-1757540720.jpg?lm=1,0.0,0.0,0.0,3.0
223972,Patrick Pentz,Goalkeeper,Goalkeeper,Austria,https://img.a.transfermarkt.technology/portrait/header/223972-1689710965.jpg?lm=1,0.0,0.0,0.0,2.0
223973,Stefan Peric,Defender,Centre-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/223973-1669145965.png?lm=1,0.0,0.0,0.0,0.0
223974,Stefan Posch,Defender,Centre-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/223974-1725531246.jpg?lm=1,10.0,5.0,0.0,6.0
223975,Dominik Prokop,Midfield,Left Midfield,Austria,https://img.a.transfermarkt.technology/portrait/header/223975-1722942112.jpg?lm=1,0.0,0.0,0.0,0.0
223977,Igor Julião,Defender,Right-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/223977-1489611046.jpg?lm=1,1.0,4.0,0.0,1.0
223979,Xaver Schlager,Midfield,Central Midfield,Austria,https://img.a.transfermarkt.technology/portrait/header/223979-1771940097.jpg?lm=1,8.0,20.0,0.0,3.0
224001,Teije ten Den,Attack,Centre-Forward,Netherlands,https://img.a.transfermarkt.technology/portrait/header/224001-1418931833.jpg?lm=1,0.0,0.0,0.0,2.0
224009,José Luis Chunga,Goalkeeper,Goalkeeper,Colombia,https://img.a.transfermarkt.technology/portrait/header/224009-1695928990.JPG?lm=1,0.0,0.0,0.0,0.0
224044,Tiago Casasola,Defender,Right-Back,Argentina,https://img.a.transfermarkt.technology/portrait/header/224044-1613557628.jpg?lm=1,0.0,0.0,0.0,1.0
224078,Dmitri Karasev,Attack,Centre-Forward,Russia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
224088,Olivier Ntcham,Midfield,Central Midfield,Cameroon,https://img.a.transfermarkt.technology/portrait/header/224088-1758534692.png?lm=1,39.0,17.0,0.0,4.0
224098,Javi Rey,Midfield,Central Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,1.0
224161,Junling Yan,Goalkeeper,Goalkeeper,China,https://img.a.transfermarkt.technology/portrait/header/224161-1547716958.jpg?lm=1,0.0,0.0,0.0,0.0
224164,Rostyslav Taranukha,Attack,Centre-Forward,Ukraine,https://img.a.transfermarkt.technology/portrait/header/224164-1723644804.png?lm=1,6.0,3.0,0.0,2.0
224218,Junki Kanayama,Goalkeeper,Goalkeeper,Japan,https://img.a.transfermarkt.technology/portrait/header/224218-1605799587.jpg?lm=1,0.0,0.0,0.0,0.0
224256,Bilal Basacikoglu,Attack,Left Winger,Turkey,https://img.a.transfermarkt.technology/portrait/header/224256-1614509238.jpeg?lm=1,15.0,30.0,1.0,6.0
224313,Daniel Paulson,Attack,Right Winger,Sweden,https://img.a.transfermarkt.technology/portrait/header/224313-1548347006.jpg?lm=1,0.0,0.0,0.0,0.0
224363,Georgios Georgakopoulos,Goalkeeper,Goalkeeper,Greece,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,1.0
224458,Pyry Soiri,Attack,Left Winger,Finland,https://img.a.transfermarkt.technology/portrait/header/224458-1769896628.jpg?lm=1,3.0,1.0,0.0,2.0
224499,Dren Feka,Midfield,Defensive Midfield,Kosovo,https://img.a.transfermarkt.technology/portrait/header/224499-1472923536.jpg?lm=1,0.0,0.0,0.0,0.0
224513,Lars Dietz,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/224513-1681035623.jpg?lm=1,0.0,0.0,0.0,0.0
224587,Il-gyu Park,Goalkeeper,Goalkeeper,Japan,https://img.a.transfermarkt.technology/portrait/header/224587-1774736924.JPG?lm=1,0.0,0.0,0.0,0.0
224662,Esben Petersen,Midfield,Left Midfield,Denmark,https://img.a.transfermarkt.technology/portrait/header/224662-1610375092.jpg?lm=1,0.0,0.0,0.0,1.0
224669,Wilder Cartagena,Midfield,Defensive Midfield,Peru,https://img.a.transfermarkt.technology/portrait/header/224669-1711186287.jpg?lm=1,0.0,0.0,0.0,0.0
224672,Sergio Peña,Midfield,Central Midfield,Peru,https://img.a.transfermarkt.technology/portrait/header/224672-1746022729.png?lm=1,13.0,12.0,0.0,4.0
224673,Harry Panayiotou,Attack,Second Striker,St. Kitts & Nevis,https://img.a.transfermarkt.technology/portrait/header/224673-1629448537.jpg?lm=1,0.0,0.0,0.0,0.0
224677,Jhonny Vidales,Attack,Centre-Forward,Peru,https://img.a.transfermarkt.technology/portrait/header/224677-1739234761.jpg?lm=1,0.0,1.0,0.0,1.0
224691,Alexandre De Bruyn,Midfield,Attacking Midfield,Belgium,https://img.a.transfermarkt.technology/portrait/header/224691-1608754017.jpg?lm=1,5.0,4.0,0.0,3.0
224695,Kayrat Zhyrgalbek uulu,Midfield,Right Midfield,Kyrgyzstan,https://img.a.transfermarkt.technology/portrait/header/224695-1744347876.png?lm=1,0.0,0.0,0.0,0.0
224736,Artem Baranovskyi,Defender,Centre-Back,Ukraine,https://img.a.transfermarkt.technology/portrait/header/224736-1598026365.png?lm=1,1.0,0.0,1.0,3.0
224774,Cristian Salvador,Midfield,Central Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/224774-1662972987.png?lm=1,0.0,0.0,0.0,1.0
224852,Patrick Vieira,Defender,Right-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/224852-1537526632.png?lm=1,2.0,17.0,1.0,3.0
224871,Lukas Grgic,Midfield,Defensive Midfield,Austria,https://img.a.transfermarkt.technology/portrait/header/224871-1726049948.jpg?lm=1,0.0,0.0,0.0,1.0
224874,Mahmut Bilir,Midfield,Defensive Midfield,Turkey,https://img.a.transfermarkt.technology/portrait/header/224874-1675211740.png?lm=1,0.0,0.0,0.0,0.0
224878,João Afonso,Midfield,Defensive Midfield,Brazil,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,2.0,1.0,2.0
224884,Abdul Rahman Baba,Defender,Left-Back,Ghana,https://img.a.transfermarkt.technology/portrait/header/224884-1762637079.png?lm=1,18.0,18.0,1.0,9.0
224892,Gregor Sikosek,Defender,Left-Back,Slovenia,https://img.a.transfermarkt.technology/portrait/header/224892-1743785887.jpg?lm=1,0.0,0.0,0.0,2.0
224947,Oswal Álvarez,Attack,Centre-Forward,Colombia,https://img.a.transfermarkt.technology/portrait/header/s_224947_58_2012_1.jpg?lm=1,1.0,0.0,0.0,1.0
224998,Brayan López,Attack,Left Winger,Nicaragua,https://img.a.transfermarkt.technology/portrait/header/224998-1713195458.jpg?lm=1,0.0,0.0,0.0,0.0
225003,Edgar Tur,Defender,Right-Back,Estonia,https://img.a.transfermarkt.technology/portrait/header/225003-1709836104.png?lm=1,0.0,1.0,0.0,1.0
225004,Valentín Vada,Midfield,Central Midfield,Argentina,https://img.a.transfermarkt.technology/portrait/header/225004-1722142233.png?lm=1,15.0,14.0,0.0,3.0
225015,Carlos Akapo,Defender,Right-Back,Equatorial Guinea,https://img.a.transfermarkt.technology/portrait/header/225015-1678019418.jpg?lm=1,1.0,0.0,0.0,2.0
225020,Mariano Díaz,Attack,Centre-Forward,Dominican Republic,https://img.a.transfermarkt.technology/portrait/header/225020-1684487196.jpg?lm=1,35.0,11.0,0.0,4.0
225043,Carl Johansson,Defender,Centre-Back,Sweden,https://img.a.transfermarkt.technology/portrait/header/225043-1756808586.jpg?lm=1,1.0,0.0,1.0,2.0
225055,Jean-Pierre Nsame,Attack,Centre-Forward,Cameroon,https://img.a.transfermarkt.technology/portrait/header/225055-1721813549.png?lm=1,6.0,2.0,0.0,3.0
225068,Alex Grant,Defender,Centre-Back,Australia,https://img.a.transfermarkt.technology/portrait/header/225068-1615484617.jpg?lm=1,0.0,0.0,0.0,0.0
225077,Jackson Longridge,Defender,Left-Back,Scotland,https://img.a.transfermarkt.technology/portrait/header/225077-1624630232.jpg?lm=1,0.0,1.0,0.0,1.0
225078,Eero Markkanen,Attack,Centre-Forward,Finland,https://img.a.transfermarkt.technology/portrait/header/225078-1490627621.jpg?lm=1,4.0,0.0,0.0,3.0
225083,N'Golo Kanté,Midfield,Defensive Midfield,France,https://img.a.transfermarkt.technology/portrait/header/225083-1770653003.png?lm=1,17.0,25.0,0.0,4.0
225095,Rui Moreira,Midfield,Central Midfield,Portugal,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
225119,Rúben Macedo,Attack,Left Winger,Portugal,https://img.a.transfermarkt.technology/portrait/header/225119-1569361477.jpg?lm=1,3.0,5.0,1.0,4.0
225122,Gonçalo Guedes,Attack,Left Winger,Portugal,https://img.a.transfermarkt.technology/portrait/header/225122-1701334424.jpg?lm=1,65.0,62.0,1.0,6.0
225144,Filipe Ferreira,Goalkeeper,Goalkeeper,Portugal,https://img.a.transfermarkt.technology/portrait/header/225144-1537881303.jpg?lm=1,0.0,0.0,0.0,0.0
225151,Rafael Barbosa,Midfield,Attacking Midfield,Portugal,https://img.a.transfermarkt.technology/portrait/header/225151-1550237781.jpg?lm=1,7.0,9.0,0.0,4.0
225158,Filipe Oliveira,Midfield,Central Midfield,Portugal,https://img.a.transfermarkt.technology/portrait/header/225158-1541089253.jpg?lm=1,1.0,0.0,0.0,1.0
225161,Rúben Neves,Midfield,Defensive Midfield,Portugal,https://img.a.transfermarkt.technology/portrait/header/225161-1749068833.jpg?lm=1,27.0,16.0,0.0,4.0
225162,Diogo Verdasca,Defender,Centre-Back,Portugal,https://img.a.transfermarkt.technology/portrait/header/225162-1668768390.png?lm=1,0.0,0.0,0.0,0.0
225165,Joel Pereira,Defender,Right-Back,Portugal,https://img.a.transfermarkt.technology/portrait/header/225165-1758474539.png?lm=1,1.0,4.0,0.0,2.0
225166,Josh Wakefield,Midfield,Central Midfield,England,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
225178,Oguzhan Demirci,Goalkeeper,Goalkeeper,Belgium,https://img.a.transfermarkt.technology/portrait/header/225178-1463953423.jpg?lm=1,0.0,0.0,0.0,0.0
225236,Danny Armstrong,Attack,Right Winger,Scotland,https://img.a.transfermarkt.technology/portrait/header/225236-1753430765.png?lm=1,16.0,26.0,0.0,2.0
225242,Mark Hill,Midfield,Central Midfield,Scotland,https://img.a.transfermarkt.technology/portrait/header/225242-1561141299.jpg?lm=1,0.0,0.0,0.0,0.0
225335,Wallace,Defender,Centre-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/225335-1629973944.png?lm=1,3.0,1.0,2.0,4.0
225339,Queensy Menig,Attack,Left Winger,Netherlands,https://img.a.transfermarkt.technology/portrait/header/225339-1724076899.png?lm=1,29.0,10.0,0.0,6.0
225342,Seon-min Moon,Attack,Left Winger,"Korea, South",https://img.a.transfermarkt.technology/portrait/header/225342-1625405068.jpg?lm=1,0.0,0.0,0.0,0.0
225360,Raphael Sallinger,Goalkeeper,Goalkeeper,Austria,https://img.a.transfermarkt.technology/portrait/header/225360-1722941132.jpg?lm=1,0.0,0.0,0.0,1.0
225393,Alex Gogic,Defender,Centre-Back,Cyprus,https://img.a.transfermarkt.technology/portrait/header/225393-1624008149.jpg?lm=1,11.0,6.0,1.0,3.0
225408,França,Midfield,Defensive Midfield,Brazil,https://img.a.transfermarkt.technology/portrait/header/225408-1693481179.jpg?lm=1,0.0,0.0,0.0,0.0
225431,Lisandro Semedo,Attack,Right Winger,Cape Verde,https://img.a.transfermarkt.technology/portrait/header/225431-1668766697.png?lm=1,11.0,9.0,0.0,2.0
225432,Zé Rafael,Midfield,Central Midfield,Brazil,https://img.a.transfermarkt.technology/portrait/header/225432-1778452005.jpg?lm=1,0.0,0.0,0.0,0.0
225452,Patrick Roberts,Attack,Right Winger,England,https://img.a.transfermarkt.technology/portrait/header/225452-1724771824.jpg?lm=1,19.0,27.0,0.0,7.0
225459,Carlos Hernández,Defender,Centre-Back,Spain,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
225462,José Mari,Midfield,Defensive Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/225462-1447315334.jpg?lm=1,2.0,0.0,0.0,3.0
225477,Fernando Neto,Midfield,Central Midfield,Brazil,https://img.a.transfermarkt.technology/portrait/header/225477-1661913695.jpg?lm=1,1.0,0.0,0.0,1.0
225479,Érik Godoy,Defender,Centre-Back,Argentina,https://img.a.transfermarkt.technology/portrait/header/225479-1720122281.png?lm=1,0.0,0.0,0.0,0.0
225481,Lucas Menossi,Midfield,Central Midfield,Argentina,https://img.a.transfermarkt.technology/portrait/header/225481-1758832085.png?lm=1,0.0,0.0,0.0,0.0
225536,Cheikhou Dieng,Attack,Centre-Forward,Senegal,https://img.a.transfermarkt.technology/portrait/header/225536-1671125080.png?lm=1,0.0,0.0,0.0,1.0
225546,Marvin Novotny,Missing,0,Germany,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
225557,Denis Laptev,Attack,Centre-Forward,Belarus,https://img.a.transfermarkt.technology/portrait/header/225557-1683735316.png?lm=1,1.0,0.0,0.0,1.0
225569,Kerim Mrabti,Midfield,Attacking Midfield,Sweden,https://img.a.transfermarkt.technology/portrait/header/225569-1664349345.jpg?lm=1,31.0,21.0,0.0,1.0
225591,Antonio Mance,Attack,Centre-Forward,Croatia,https://img.a.transfermarkt.technology/portrait/header/225591-1663607769.jpg?lm=1,6.0,1.0,0.0,2.0
225593,Pere Milla,Attack,Left Winger,Spain,https://img.a.transfermarkt.technology/portrait/header/225593-1541151194.jpg?lm=1,29.0,8.0,0.0,4.0
225616,Paul Babiloni,Defender,Left-Back,France,https://img.a.transfermarkt.technology/portrait/header/s_225616_855_2012_2.jpg?lm=1,0.0,0.0,0.0,0.0
225617,Reinaldo,Defender,Left-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/225617-1488967289.jpg?lm=1,0.0,0.0,0.0,0.0
225632,Anton Yashkov,Goalkeeper,Goalkeeper,Ukraine,https://img.a.transfermarkt.technology/portrait/header/225632-1673363437.png?lm=1,0.0,1.0,0.0,4.0
225657,Philipp Lienhart,Defender,Centre-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/225657-1658411602.jpg?lm=1,15.0,2.0,0.0,3.0
225676,Adam Lundkvist,Defender,Left-Back,Sweden,https://img.a.transfermarkt.technology/portrait/header/225676-1678036587.jpg?lm=1,1.0,1.0,0.0,1.0
225687,Murat Satin,Midfield,Central Midfield,Austria,https://img.a.transfermarkt.technology/portrait/header/225687-1727527361.jpg?lm=1,0.0,0.0,0.0,0.0
225693,Fabinho,Midfield,Defensive Midfield,Brazil,https://img.a.transfermarkt.technology/portrait/header/225693-1703282636.png?lm=1,38.0,30.0,0.0,4.0
225716,Sam Hendriks,Attack,Centre-Forward,0,https://img.a.transfermarkt.technology/portrait/header/225716-1657128050.jpg?lm=1,10.0,1.0,0.0,3.0
225736,Arthur Hannes,Goalkeeper,Goalkeeper,Belgium,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
225742,Miguel Rodrigues,Defender,Centre-Back,Portugal,https://img.a.transfermarkt.technology/portrait/header/225742-1550243709.jpg?lm=1,2.0,1.0,1.0,3.0
225744,Lawrence Shankland,Attack,Centre-Forward,Scotland,https://img.a.transfermarkt.technology/portrait/header/225744-1710925414.jpg?lm=1,83.0,33.0,0.0,7.0
225770,João Vieira,Attack,Centre-Forward,Portugal,https://img.a.transfermarkt.technology/portrait/header/225770-1541093248.jpg?lm=1,0.0,0.0,0.0,1.0
225817,Michel van Veen,Midfield,Attacking Midfield,Netherlands,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,0.0
225819,Oscar Benítez,Attack,Left Winger,Argentina,https://img.a.transfermarkt.technology/portrait/header/225819-1637603271.JPG?lm=1,0.0,0.0,0.0,1.0
225823,Kristoffer Haugen,Defender,Left-Back,Norway,https://img.a.transfermarkt.technology/portrait/header/225823-1712146389.jpg?lm=1,0.0,0.0,0.0,1.0
225852,Erdi Sehit,Midfield,Central Midfield,Turkey,https://img.a.transfermarkt.technology/portrait/header/225852-1604701491.jpg?lm=1,0.0,0.0,0.0,0.0
225873,Karol Linetty,Midfield,Central Midfield,Poland,https://img.a.transfermarkt.technology/portrait/header/225873-1760088540.png?lm=1,14.0,20.0,0.0,3.0
225874,Igor Lasicki,Defender,Centre-Back,Poland,https://img.a.transfermarkt.technology/portrait/header/225874-1670963003.png?lm=1,0.0,0.0,0.0,1.0
225886,Denzel Slager,Attack,Right Winger,Curacao,https://img.a.transfermarkt.technology/portrait/header/225886-1583339776.jpg?lm=1,1.0,0.0,0.0,2.0
225955,Martin Fisch,Defender,Centre-Back,Denmark,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,1.0
225961,Marko Dugandzic,Attack,Centre-Forward,Croatia,https://img.a.transfermarkt.technology/portrait/header/225961-1607083617.png?lm=1,3.0,0.0,0.0,2.0
225963,Lautaro Giannetti,Defender,Centre-Back,Argentina,https://img.a.transfermarkt.technology/portrait/header/225963-1757670028.jpg?lm=1,3.0,1.0,0.0,2.0
225984,Matheus Pereira,Midfield,Attacking Midfield,Brazil,https://img.a.transfermarkt.technology/portrait/header/225984-1697289790.jpg?lm=1,26.0,17.0,3.0,4.0
226005,Franco Fragapane,Attack,Left Winger,Argentina,https://img.a.transfermarkt.technology/portrait/header/226005-1710095781.jpg?lm=1,0.0,0.0,0.0,1.0
226006,Emanuel Insúa,Defender,Left-Back,Argentina,https://img.a.transfermarkt.technology/portrait/header/226006-1676284741.JPG?lm=1,4.0,4.0,2.0,4.0
226009,Cléber Reis,Defender,Centre-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/226009-1471013396.jpg?lm=1,2.0,0.0,1.0,1.0
226012,David Soria,Goalkeeper,Goalkeeper,Spain,https://img.a.transfermarkt.technology/portrait/header/226012-1696863038.jpg?lm=1,0.0,0.0,0.0,2.0
226014,Sergiy Chenbay,Defender,Left-Back,Ukraine,https://img.a.transfermarkt.technology/portrait/header/226014-1611659936.png?lm=1,0.0,0.0,0.0,3.0
226024,Abdel Malek El Hasnaoui,Midfield,Central Midfield,Netherlands,https://img.a.transfermarkt.technology/portrait/header/s_226024_8817_2012_1.jpg?lm=1,0.0,1.0,0.0,1.0
226025,Luca Mazzitelli,Midfield,Central Midfield,Italy,https://img.a.transfermarkt.technology/portrait/header/226025-1730185840.jpg?lm=1,9.0,7.0,0.0,6.0
226026,Xandro Schenk,Defender,Centre-Back,Netherlands,https://img.a.transfermarkt.technology/portrait/header/226026-1665731449.jpg?lm=1,4.0,1.0,0.0,2.0
226049,Freddie Woodman,Goalkeeper,Goalkeeper,England,https://img.a.transfermarkt.technology/portrait/header/226049-1737883837.jpg?lm=1,0.0,0.0,0.0,6.0
226058,Luka Bogdan,Defender,Centre-Back,Croatia,https://img.a.transfermarkt.technology/portrait/header/226058-1628669815.jpg?lm=1,0.0,0.0,0.0,0.0
226060,Fran Brodic,Attack,Centre-Forward,Croatia,https://img.a.transfermarkt.technology/portrait/header/226060-1665500747.png?lm=1,0.0,0.0,0.0,0.0
226065,Marko Dabro,Attack,Centre-Forward,Croatia,https://img.a.transfermarkt.technology/portrait/header/226065-1736612033.png?lm=1,1.0,0.0,0.0,1.0
226070,Ivan Fiolic,Midfield,Attacking Midfield,Croatia,https://img.a.transfermarkt.technology/portrait/header/226070-1663607240.jpg?lm=1,0.0,0.0,0.0,2.0
226073,Ivo Grbic,Goalkeeper,Goalkeeper,Croatia,https://img.a.transfermarkt.technology/portrait/header/226073-1755098360.jpg?lm=1,0.0,0.0,0.0,5.0
226074,Alen Halilovic,Midfield,Attacking Midfield,Croatia,https://img.a.transfermarkt.technology/portrait/header/226074-1764153180.png?lm=1,16.0,20.0,1.0,8.0
226080,Anton Kresic,Defender,Centre-Back,Croatia,https://img.a.transfermarkt.technology/portrait/header/226080-1732178169.png?lm=1,0.0,0.0,0.0,2.0
226085,Robert Muric,Attack,Right Winger,Croatia,https://img.a.transfermarkt.technology/portrait/header/226085-1696345602.png?lm=1,4.0,5.0,0.0,3.0
226093,Lorenco Simic,Defender,Centre-Back,Croatia,https://img.a.transfermarkt.technology/portrait/header/226093-1581667007.png?lm=1,1.0,0.0,0.0,3.0
226095,Marko Stolnik,Defender,Centre-Back,Croatia,https://img.a.transfermarkt.technology/portrait/header/226095-1665497946.png?lm=1,0.0,0.0,0.0,0.0
